133231655229047184,0.945191,0.009435,-0.327361,-3.580464,-0.325527,0.126705,-0.936899,3.927142,0.032002,0.991539,0.122996,1.608720,0.000000,0.000000,0.000000,1.000000
133231655229380381,0.930215,0.015963,-0.367537,-3.581036,-0.366427,0.117581,-0.922881,3.943756,0.027859,0.992575,0.115420,1.612832,0.000000,0.000000,0.000000,1.000000
133231655229713577,0.912109,0.021025,-0.410189,-3.580914,-0.409620,0.106577,-0.905900,3.959987,0.024061,0.993718,0.106049,1.616465,0.000000,0.000000,0.000000,1.000000
133231655230046773,0.891013,0.026923,-0.453884,-3.580135,-0.453818,0.098755,-0.885495,3.975495,0.020390,0.994380,0.100468,1.618769,0.000000,0.000000,0.000000,1.000000
133231655230379969,0.865766,0.033720,-0.499951,-3.578344,-0.500394,0.092637,-0.860713,3.990119,0.016717,0.994758,0.097365,1.619813,0.000000,0.000000,0.000000,1.000000
133231655230713166,0.837130,0.039651,-0.546152,-3.575749,-0.546983,0.087461,-0.832445,4.003836,0.014209,0.995005,0.095226,1.620232,0.000000,0.000000,0.000000,1.000000
133231655231046362,0.806678,0.045647,-0.589772,-3.572748,-0.590940,0.086459,-0.801948,4.016618,0.013855,0.994832,0.097068,1.620226,0.000000,0.000000,0.000000,1.000000
133231655231379558,0.775834,0.050634,-0.629415,-3.569492,-0.630816,0.087338,-0.770876,4.028380,0.015430,0.994511,0.100073,1.620511,0.000000,0.000000,0.000000,1.000000
133231655231712754,0.745605,0.053692,-0.664705,-3.566142,-0.666181,0.087285,-0.740533,4.039228,0.017767,0.994353,0.101243,1.621533,0.000000,0.000000,0.000000,1.000000
133231655232045951,0.716465,0.056134,-0.695824,-3.562535,-0.697366,0.085482,-0.711463,4.049117,0.019072,0.994373,0.100805,1.622652,0.000000,0.000000,0.000000,1.000000
133231655232379147,0.688158,0.058709,-0.723626,-3.558623,-0.725312,0.081283,-0.683463,4.058064,0.018241,0.994576,0.098952,1.623428,0.000000,0.000000,0.000000,1.000000
133231655232712343,0.659807,0.062396,-0.749270,-3.554153,-0.751211,0.077488,-0.655350,4.066203,0.016737,0.994652,0.098450,1.623515,0.000000,0.000000,0.000000,1.000000
133231655233045540,0.631264,0.066715,-0.773110,-3.549122,-0.775381,0.073350,-0.627065,4.073602,0.014462,0.994683,0.098498,1.623111,0.000000,0.000000,0.000000,1.000000
133231655233378736,0.602559,0.069395,-0.795456,-3.543352,-0.797915,0.068092,-0.598749,4.080635,0.012223,0.994871,0.096881,1.622827,0.000000,0.000000,0.000000,1.000000
133231655233711932,0.573490,0.070161,-0.816597,-3.536747,-0.819060,0.062954,-0.570073,4.087209,0.011041,0.995155,0.094065,1.622574,0.000000,0.000000,0.000000,1.000000
133231655234045128,0.544717,0.071329,-0.835966,-3.529263,-0.838459,0.059783,-0.541497,4.093523,0.011001,0.995268,0.092880,1.621987,0.000000,0.000000,0.000000,1.000000
133231655234378325,0.516471,0.073754,-0.853499,-3.520970,-0.856134,0.057866,-0.513316,4.099578,0.011198,0.995203,0.093549,1.620954,0.000000,0.000000,0.000000,1.000000
133231655234711520,0.489202,0.076469,-0.869182,-3.511828,-0.871999,0.055564,-0.486145,4.105345,0.010807,0.995128,0.094392,1.619659,0.000000,0.000000,0.000000,1.000000
133231655235044717,0.463216,0.079231,-0.883060,-3.502001,-0.886076,0.053155,-0.460271,4.110977,0.010176,0.995041,0.095363,1.618188,0.000000,0.000000,0.000000,1.000000
133231655235377913,0.438272,0.082463,-0.895410,-3.491686,-0.898671,0.051490,-0.435366,4.116333,0.009925,0.994864,0.097217,1.616395,0.000000,0.000000,0.000000,1.000000
133231655235711109,0.414023,0.085319,-0.906613,-3.480657,-0.910097,0.049414,-0.411199,4.121483,0.009454,0.994727,0.098656,1.614619,0.000000,0.000000,0.000000,1.000000
133231655236044306,0.389582,0.086949,-0.917228,-3.468911,-0.920825,0.046765,-0.386910,4.126219,0.009007,0.994713,0.098840,1.612902,0.000000,0.000000,0.000000,1.000000
133231655236377502,0.365445,0.088453,-0.926967,-3.456398,-0.930662,0.044805,-0.362857,4.130598,0.009207,0.994670,0.099255,1.611000,0.000000,0.000000,0.000000,1.000000
133231655236710698,0.343090,0.090318,-0.935293,-3.443282,-0.939129,0.043049,-0.340569,4.134755,0.009289,0.994579,0.100156,1.609173,0.000000,0.000000,0.000000,1.000000
133231655237043895,0.323408,0.092462,-0.942071,-3.429822,-0.946091,0.040946,-0.320997,4.139011,0.008692,0.994469,0.101289,1.607494,0.000000,0.000000,0.000000,1.000000
133231655237377091,0.307088,0.095169,-0.947250,-3.416081,-0.951527,0.038222,-0.304860,4.143356,0.007003,0.994322,0.102865,1.606764,0.000000,0.000000,0.000000,1.000000
133231655237710287,0.289797,0.091944,-0.952999,-3.401797,-0.956949,0.032775,-0.288061,4.147660,0.004572,0.994821,0.098062,1.608258,0.000000,0.000000,0.000000,1.000000
133231655238043483,0.272864,0.090573,-0.958115,-3.387528,-0.961923,0.027598,-0.271563,4.152014,0.001682,0.995104,0.095237,1.610242,0.000000,0.000000,0.000000,1.000000
133231655238376680,0.256767,0.089362,-0.962666,-3.373395,-0.966345,0.023580,-0.255783,4.156502,-0.000310,0.995317,0.092996,1.612085,0.000000,0.000000,0.000000,1.000000
133231655238709876,0.242257,0.090847,-0.966282,-3.359795,-0.970082,0.020407,-0.241512,4.161080,-0.002362,0.995253,0.093661,1.613205,0.000000,0.000000,0.000000,1.000000
133231655239043072,0.228879,0.094312,-0.969207,-3.346790,-0.973317,0.017492,-0.228369,4.165660,-0.004715,0.994983,0.096387,1.613462,0.000000,0.000000,0.000000,1.000000
133231655239376268,0.217369,0.098630,-0.971424,-3.334322,-0.975940,0.015201,-0.217057,4.170519,-0.006764,0.994600,0.100149,1.612961,0.000000,0.000000,0.000000,1.000000
133231655239709465,0.207829,0.101933,-0.973170,-3.322187,-0.978012,0.014193,-0.207597,4.175860,-0.007464,0.994280,0.103228,1.612390,0.000000,0.000000,0.000000,1.000000
133231655240042661,0.199002,0.106334,-0.974542,-3.310422,-0.979841,0.013438,-0.198838,4.181484,-0.008156,0.993828,0.107450,1.611944,0.000000,0.000000,0.000000,1.000000
133231655240375857,0.190617,0.113708,-0.975385,-3.298982,-0.981500,0.013189,-0.190494,4.187450,-0.008899,0.993010,0.114699,1.611889,0.000000,0.000000,0.000000,1.000000
133231655240709054,0.181785,0.117783,-0.976587,-3.287864,-0.983187,0.014424,-0.181493,4.193555,-0.007388,0.992516,0.119004,1.612449,0.000000,0.000000,0.000000,1.000000
133231655241042250,0.171910,0.118625,-0.978272,-3.276867,-0.984984,0.017319,-0.171208,4.199635,-0.003460,0.992369,0.120400,1.613121,0.000000,0.000000,0.000000,1.000000
133231655241375446,0.160740,0.116774,-0.980391,-3.265753,-0.986874,0.019916,-0.159649,4.205581,0.000794,0.992541,0.119023,1.613840,0.000000,0.000000,0.000000,1.000000
133231655241708642,0.148619,0.114305,-0.982592,-3.254255,-0.988762,0.021858,-0.147228,4.211433,0.004566,0.992789,0.116853,1.614209,0.000000,0.000000,0.000000,1.000000
133231655242041839,0.136605,0.112094,-0.984589,-3.242214,-0.990469,0.023957,-0.134911,4.217408,0.008388,0.992993,0.114883,1.614192,0.000000,0.000000,0.000000,1.000000
133231655242375035,0.125722,0.110625,-0.986205,-3.229572,-0.991865,0.026864,-0.123647,4.223802,0.012742,0.993084,0.113690,1.613594,0.000000,0.000000,0.000000,1.000000
133231655242708231,0.116044,0.111625,-0.987278,-3.216499,-0.992983,0.030013,-0.113538,4.230652,0.016889,0.992882,0.114914,1.612298,0.000000,0.000000,0.000000,1.000000
133231655243041427,0.107953,0.115189,-0.987785,-3.203303,-0.993847,0.032103,-0.105089,4.237938,0.019541,0.992407,0.118533,1.610528,0.000000,0.000000,0.000000,1.000000
133231655243374624,0.100418,0.115125,-0.988588,-3.190083,-0.994605,0.032832,-0.097422,4.245564,0.021181,0.992391,0.118388,1.609068,0.000000,0.000000,0.000000,1.000000
133231655243707820,0.093408,0.113925,-0.989414,-3.176805,-0.995269,0.032789,-0.090403,4.253728,0.022086,0.992532,0.117037,1.607443,0.000000,0.000000,0.000000,1.000000
133231655244041016,0.086462,0.116744,-0.989716,-3.163700,-0.995895,0.032282,-0.083411,4.262258,0.022161,0.992219,0.119644,1.605035,0.000000,0.000000,0.000000,1.000000
